10	5	21.000000	10110101100110100010
10	6	21.000000	10100111110101011010
10	7	21.000000	11100001001101010011
11	0	21.000000	10100101111110100010
11	1	21.000000	10000101000110111000
11	2	21.000000	10100110111100100111
11	3	0.000000	00101001111110000110
11	4	21.000000	10111100011111000010
11	5	21.000000	10101100110010001111
11	6	21.000000	10100111010101101000
11	7	0.000000	01101000101110101111
12	0	21.000000	10100101111110100010
12	1	0.000000	00111100010010100101
12	2	21.000000	10110000110110100001
12	3	21.000000	10001100010101111000
12	4	21.000000	10000100110010111111
12	5	21.000000	10000011001000111000
12	6	21.000000	11010100000111111000
12	7	0.000000	01100110111100010000
13	0	21.000000	10100101111110100010
13	1	21.000000	10110111101000000000
13	2	0.000000	00000110111111101010
13	3	0.000000	01000110110011011101
13	4	21.000000	11000100010111011011
13	5	21.000000	10101000011010010101
13	6	21.000000	10101001111000111100
13	7	21.000000	10000110111110110011
14	0	21.000000	10100101111110100010
14	1	21.000000	10110001101110100100
14	2	0.000000	00110000111001010101
14	3	0.000000	01001101011111001100
14	4	21.000000	10111100111000111110
14	5	21.000000	11100000000001111111
14	6	21.000000	10100011000000110100
14	7	21.000000	10011111101000110000
15	0	21.000000	10100101111110100010
15	1	0.000000	00100100111110010010
15	2	21.000000	10100000100011111110
15	3	21.000000	10010111011000111110
15	4	21.000000	11100011011110110010
15	5	21.000000	11000101100101100100
15	6	21.000000	10111100101110010110
15	7	21.000000	11100001111110010010
16	0	21.000000	10100101111110100010
16	1	21.000000	10001101011010001001
16	2	21.000000	11010011001010011000
16	3	21.000000	11011101110111000000
16	4	21.000000	10100011101010101001
16	5	0.000000	01010111111010111110
16	6	0.000000	00101011101001001110
16	7	0.000000	00011110001100101110
17	0	21.000000	10100101111110100010
17	1	0.000000	01000101111110100011
17	2	21.000000	10000010100000101101
17	3	21.000000	10110001001010101011
17	4	21.000000	11100100011010101101
17	5	21.000000	10000011110110100001
17	6	21.000000	10100101100010001001
17	7	21.000000	11010011001110111010
18	0	21.000000	10100101111110100010
18	1	21.000000	10101111101011111001
18	2	0.000000	01100110011000101001
18	3	0.000000	01110001001100000011
18	4	21.000000	10011011100110101110
18	5	21.000000	11101100110100111101
18	6	0.000000	00100110011110010101
18	7	0.000000	01110101110110101011
19	0	21.000000	10100101111110100010
19	1	0.000000	00100101101000100000
19	2	0.000000	00001001100011100010
19	3	0.000000	01101010100010110011
19	4	0.000000	00000001100100011101
19	5	0.000000	01101000111010100110
19	6	21.000000	11100011101100101110
19	7	21.000000	10000000000110110101
20	0	21.000000	10100101111110100010
20	1	21.000000	10100101100110101010
20	2	21.000000	10111000000010111101
20	3	0.000000	01010000110000110110
20	4	0.000000	00001100111000110000
20	5	21.000000	11001001000100000101
20	6	21.000000	10110110101111101000
20	7	21.000000	10110100011110110111
21	0	21.000000	10100101111110100010
21	1	21.000000	10000111011001111010
21	2	21.000000	10100110011001110110
21	3	21.000000	10101101001100011101
21	4	0.000000	01101101010110000101
21	5	21.000000	10101011011110110111
21	6	0.000000	00011100010100001110
21	7	0.000000	01100111011100101010
22	0	21.000000	10100101111110100010
22	1	21.000000	11100100101111100010
22	2	21.000000	10110100011001110111
22	3	0.000000	00100110010101111010
22	4	21.000000	10001011011001110111
22	5	21.000000	10000111010101110011
22	6	0.000000	00101101001100011100
22	7	21.000000	10101100111100010110
23	0	21.000000	10100101111110100010
23	1	21.000000	11100001110001110100
23	2	21.000000	10001000011100000001
23	3	0.000000	00110001111101110010
23	4	21.000000	10110110111101110100
23	5	21.000000	10001010111110101010
23	6	0.000000	01101000110000111110
23	7	0.000000	00101101111001111100
24	0	21.000000	10100101111110100010
24	1	0.000000	00110100001010100010
24	2	0.000000	00100100010001100100
24	3	21.000000	10100101100110110111
24	4	0.000000	00001010010000001101
24	5	21.000000	11001110001011000000
24	6	0.000000	00111000011110111001
24	7	21.000000	10111110111100010100
25	0	21.000000	10100101111110100010
25	1	21.000000	10100000010110100110
25	2	21.000000	10110100110011011110
25	3	21.000000	10000100000010111111
25	4	21.000000	10100100110110100010
25	5	21.000000	11110100111101010110
25	6	21.000000	11111111001110110111
25	7	21.000000	11001000001100010100
26	0	21.000000	10100101111110100010
26	1	21.000000	10001101111000010011
26	2	21.000000	10101101100110001111
26	3	21.000000	10100101011101000010
26	4	0.000000	00111101101101110111
26	5	21.000000	10101101101100100010
26	6	21.000000	10010111100110101101
26	7	21.000000	10100111100011000010
27	0	21.000000	10100101111110100010
27	1	21.000000	11101001111010101110
27	2	0.000000	00111100101000101010
27	3	21.000000	10111100101111001011
27	4	21.000000	11101101110110010110
27	5	21.000000	10100111100100011111
27	6	21.000000	10000001010101110011
27	7	21.000000	11101101000110010100
28	0	21.000000	10100101111110100010
28	1	21.000000	10101110011110011010
28	2	0.000000	01110111101011001100
28	3	0.000000	00111101111010001000
28	4	21.000000	11111001010111110100
28	5	21.000000	10011101111011100101
28	6	21.000000	11110101001110000100
28	7	21.000000	10100000001110110101
29	0	21.000000	10100101111110100010
29	1	21.000000	11100010101011101010
29	2	0.000000	01100010001011110001
29	3	21.000000	10110001010111110100
29	4	21.000000	11111010001110010011
29	5	0.000000	00001111010011001101
29	6	21.000000	10101000011100110010
29	7	21.000000	10001101001001100000
30	0	21.000000	10100101111110100010
30	1	21.000000	11100111110010000100
30	2	21.000000	10110010001111100010
30	3	0.000000	01111001110110100110
30	4	21.000000	11000111111101100000
30	5	0.000000	00111001010111010101
30	6	21.000000	10101101010101000100
30	7	21.000000	10011001010110100010
31	0	21.000000	10100101111110100010
31	1	0.000000	01000001011011100010
31	2	21.000000	11000111100010110100
31	3	21.000000	10101011110100111101
31	4	0.000000	00111011101001111000
31	5	21.000000	10100000111110100100
31	6	21.000000	10101101011101001101
31	7	21.000000	10010101011000100110
32	0	21.000000	10100101111110100010
32	1	21.000000	10111100111100001100
32	2	21.000000	10000111110100101101
32	3	0.000000	00011001011101101000
32	4	0.000000	01100101110011000100
32	5	21.000000	11110011100110111011
32	6	21.000000	11110101100110001101
32	7	21.000000	11101111101011111110
33	0	21.000000	10100101111110100010
33	1	21.000000	10000111011000110010
33	2	21.000000	10011100111011111110
33	3	21.000000	11011101110100001101
33	4	21.000000	10100101111011001110
33	5	0.000000	00011100101100000101
33	6	0.000000	00000111000011111100
33	7	21.000000	10111110110110101100
34	0	21.000000	10100101111110100010
34	1	21.000000	10101101011110100010
34	2	0.000000	00011011011010010111
34	3	21.000000	10110110111111100001
34	4	21.000000	11000101101101000101
34	5	21.000000	11000100011001011110
34	6	21.000000	10110111111101010000
34	7	21.000000	10001101000010001110
35	0	21.000000	10100101111110100010
35	1	0.000000	00010010011010100001
35	2	0.000000	01000101011100000010
35	3	0.000000	00100001110101001100
35	4	21.000000	11100100011001111110
35	5	21.000000	11000010011000010100
35	6	21.000000	10100001111011101100
35	7	21.000000	10110111100011100001
36	0	21.000000	10100101111110100010
36	1	0.000000	00000001011101110011
36	2	0.000000	01001101111011111111
36	3	21.000000	10110101100110110011
36	4	0.000000	01011000101110011010
36	5	21.000000	10110100110001111111
36	6	0.000000	01111001100011110001
36	7	21.000000	10011001110111100000
37	0	21.000000	10100101111110100010
37	1	21.000000	11110100100111101010
37	2	21.000000	11011100100000010111
37	3	21.000000	11111101000001011111
37	4	0.000000	00111000110000111011
37	5	0.000000	01110100001110011110
37	6	21.000000	11110101111000000011
37	7	0.000000	00000101001101100011
38	0	21.000000	10100101111110100010
38	1	21.000000	11100101110100001000
38	2	21.000000	10011001011110101111
38	3	21.000000	10110100010010111100
38	4	21.000000	10101000101001110011
38	5	21.000000	10111101101010110110
38	6	0.000000	01100110100001010011
38	7	0.000000	01110111111010000010
39	0	21.000000	10100101111110100010
39	1	21.000000	10010001111010111010
39	2	21.000000	10011000110111101110
39	3	0.000000	01111101010001001000
39	4	21.000000	10100101001011110000
39	5	21.000000	10111001110111100100
39	6	21.000000	11101100001011101101
39	7	21.000000	10001110000000110100
40	0	21.000000	10100101111110100010
40	1	21.000000	10010101100000100011
40	2	0.000000	00010001000010110110
40	3	0.000000	00000111110111100010
40	4	21.000000	11101110000000111110
40	5	21.000000	10010110000010110000
40	6	21.000000	11100100111010000011
40	7	0.000000	00000000111111100011
41	0	21.000000	10100101111110100010
41	1	21.000000	10000111010110100100
41	2	21.000000	11001010110010111110
41	3	21.000000	10001100100010111011
41	4	21.000000	10010111110001100010
41	5	21.000000	11011111101001110001
41	6	21.000000	11110101101111100111
41	7	0.000000	01001101011110101100
42	0	21.000000	10100101111110100010
42	1	21.000000	11100101100010100000
42	2	21.000000	11011111101110110111
42	3	21.000000	10101100010001101101
42	4	21.000000	11110101110110100100
42	5	21.000000	11010100001110010111
42	6	21.000000	11010110101001100111
42	7	21.000000	11000111110111110001
43	0	21.000000	10100101111110100010
43	1	21.000000	11101011101111011010
43	2	21.000000	11010100111100101111
43	3	21.000000	11010100011110100111
43	4	0.000000	01010110000010100010
43	5	21.000000	11110011000011000100
43	6	21.000000	11101001111111110001
43	7	21.000000	11101011100001001011
44	0	21.000000	10100101111110100010
44	1	21.000000	11100110110110101110
44	2	21.000000	11100011010101100111
44	3	21.000000	11001100101000010001
44	4	0.000000	01101111001101000100
44	5	0.000000	01101011000011101011
44	6	21.000000	11111100111111100001
44	7	0.000000	01111101010101110010
45	0	21.000000	10100101111110100010
45	1	21.000000	11010001101011110010
45	2	21.000000	11110110011101101010
45	3	21.000000	11001101111100000100
45	4	21.000000	10100100100100111110
45	5	21.000000	11001110110100000110
45	6	0.000000	01001011000100110000
45	7	0.000000	01001100110011001001
46	0	21.000000	10100101111110100010
46	1	0.000000	00101111111010110010
46	2	21.000000	11011010100101000001
46	3	21.000000	11010110000100110110
46	4	0.000000	00110110000100100110
46	5	0.000000	00010100110110101010
46	6	21.000000	11111010100011100010
46	7	21.000000	11001111010000010011
47	0	21.000000	10100101111110100010
47	1	0.000000	00100101110110100000
47	2	21.000000	11011010100111001000
47	3	0.000000	01001010100000001011
47	4	21.000000	10101101101000100110
47	5	21.000000	11000010010010110000
47	6	21.000000	11011010100011001011
47	7	21.000000	10011110000100000100
48	0	21.000000	10100101111110100010
48	1	21.000000	10111011111010100010
48	2	0.000000	00100101010100100100
48	3	0.000000	00001010101011110111
48	4	21.000000	11111011001001110111
48	5	21.000000	10111101100000100110
48	6	21.000000	10001100010011011000
48	7	21.000000	11010010110101001110
49	0	21.000000	10100101111110100010
49	1	21.000000	11001011111010111110
49	2	21.000000	11110101011010110011
49	3	21.000000	10110010001000101111
49	4	21.000000	10010010011111010101
49	5	21.000000	10100001010010100010
49	6	21.000000	11111010100110101001
49	7	0.000000	00001111101100101011
50	0	21.000000	10100101111110100010
50	1	21.000000	10100101110110100001
50	2	0.000000	00010000001010001101
50	3	21.000000	11110111011010000011
50	4	21.000000	10100100011100000111
50	5	21.000000	11111010001111100011
50	6	21.000000	10111011111010110110
50	7	21.000000	10110100111100011010
51	0	21.000000	10100101111110100010
51	1	21.000000	10100101011100100010
51	2	21.000000	11111000000001110011
51	3	0.000000	01101011001111101111
51	4	21.000000	11111010001011100010
51	5	0.000000	01111110011110100011
51	6	21.000000	11110010101000100010
51	7	21.000000	10100100010100100011
52	0	21.000000	10100101111110100010
52	1	21.000000	10101001010110100011
52	2	21.000000	10100100111101010000
52	3	21.000000	10110100011000100100
52	4	0.000000	00000001001110000010
52	5	21.000000	10001101011010101101
52	6	21.000000	11010100100010101010
52	7	21.000000	11100000010001000010
53	0	21.000000	10100101111110100010
53	1	21.000000	10100100100110100101
53	2	0.000000	00101110101101000100
53	3	21.000000	11101001110110100011
53	4	21.000000	11001000010100100110
53	5	0.000000	00000100011110100011
53	6	21.000000	10101000001100010010
53	7	21.000000	11101101111111001011
54	0	21.000000	10100101111110100010
54	1	21.000000	10110000111010100000
54	2	21.000000	10111101111011101001
54	3	0.000000	01101100011110111010
54	4	21.000000	11011011101100011000
54	5	21.000000	11000010001111100011
54	6	21.000000	11101010010110101111
54	7	21.000000	11111001100110101101
55	0	21.000000	10100101111110100010
55	1	21.000000	11000001111101010000
55	2	21.000000	11010000100110101110
55	3	21.000000	10011001101000101101
55	4	21.000000	11111001111010010001
55	5	21.000000	10000101010110111000
55	6	21.000000	11111101101000111000
55	7	21.000000	10111010111001110001
56	0	21.000000	10100101111110100010
56	1	21.000000	11100101010110000011
56	2	21.000000	11001101111000000011
56	3	21.000000	10110011001001111111
56	4	21.000000	11100101101011010011
56	5	21.000000	11001101111100110111
56	6	21.000000	11110100100110100100
56	7	0.000000	00000011111111111011
57	0	21.000000	10100101111110100010
57	1	21.000000	10111100001010111110
57	2	0.000000	01000011101000000011
57	3	0.000000	00100010110110000011
57	4	21.000000	11001001011100011100
57	5	21.000000	11110000011010000111
57	6	21.000000	10110111110110100011
57	7	21.000000	10110010010010011011
58	0	21.000000	10100101111110100010
58	1	0.000000	00100101010100110010
58	2	0.000000	01110110011010010110
58	3	21.000000	11110101111010101111
58	4	21.000000	10100100111000000101
58	5	21.000000	10110110101111100011
58	6	21.000000	10100001010110111011
58	7	21.000000	11011000111000011000
59	0	21.000000	10100101111110100010
59	1	21.000000	10100100010100010010
59	2	21.000000	10100111110111111011
59	3	0.000000	00100100010110100010
59	4	21.000000	11001000111110011100
59	5	21.000000	11010101100010111100
59	6	21.000000	10110100000110111101
59	7	21.000000	11101100001110010111
60	0	21.000000	10100101111110100010
60	1	21.000000	11000000111110100001
60	2	0.000000	01101000111110010101
60	3	21.000000	10110111111110110011
60	4	21.000000	10100011010111011011
60	5	0.000000	00111100100001111101
60	6	0.000000	00111101101110100110
60	7	0.000000	00100111111110110101
61	0	21.000000	10100101111110100010
61	1	21.000000	10001011111111010110
61	2	21.000000	11100101011001011110
61	3	21.000000	11000110110111000100
61	4	21.000000	11000101010001011000
61	5	21.000000	11100010010111111001
61	6	21.000000	10100111110001010011
61	7	0.000000	00000001010011001000
62	0	21.000000	10100101111110100010
62	1	0.000000	01100101111110100011
62	2	21.000000	11011001110101010110
62	3	21.000000	10100011010000011000
62	4	21.000000	10111101001101000001
62	5	21.000000	11001011111001000110
62	6	21.000000	10000100111110110011
62	7	0.000000	00111111010010110010
63	0	21.000000	10100101111110100010
63	1	21.000000	10000111001011100010
63	2	0.000000	01100011011011101110
63	3	21.000000	11010110010100000111
63	4	21.000000	10110011111110000011
63	5	21.000000	10011101110101001010
63	6	21.000000	11001001111000010110
63	7	21.000000	10111010000100100001
64	0	21.000000	10100101111110100010
64	1	0.000000	01100011011110101010
64	2	21.000000	10110001011111001011
64	3	0.000000	00100111000110010011
64	4	0.000000	00100011111000010110
64	5	21.000000	10011010101110100101
64	6	0.000000	00011110001011100000
64	7	21.000000	10101001111101001001
65	0	21.000000	10100101111110100010
65	1	21.000000	11111111110010010010
65	2	21.000000	10110001101001000010
65	3	21.000000	10111101011010011011
65	4	0.000000	00001111101011111011
65	5	21.000000	10101101101001011010
65	6	21.000000	10110101011011111000
65	7	0.000000	01000101111101011110
66	0	21.000000	10100101111110100010
66	1	21.000000	10101101010011000000
66	2	21.000000	10100001100101010010
66	3	21.000000	10111000001101110110
66	4	21.000000	10100010011110001001
66	5	0.000000	00101100011011001010
66	6	21.000000	10101100111001110100
66	7	21.000000	10010111000101101110
67	0	21.000000	10100101111110100010
67	1	21.000000	10100110101110100011
67	2	0.000000	00101110010001110101
67	3	21.000000	11100100111001110010
67	4	21.000000	10000111010101010000
67	5	21.000000	11011000011101010011
67	6	0.000000	01001101011010000000
67	7	0.000000	00111110111101110000
68	0	21.000000	10100101111110100010
68	1	21.000000	11111011110010000000
68	2	0.000000	01101101011110000011
68	3	0.000000	00100111101011011100
68	4	21.000000	10000001100100000010
68	5	0.000000	01000101111111100011
68	6	21.000000	11100101000001111011
68	7	0.000000	01010010111000110010
69	0	21.000000	10100101111110100010
69	1	21.000000	11010111110001101000
69	2	21.000000	11001111110101110110
69	3	0.000000	00000101110100000100
69	4	21.000000	11011011010010111110
69	5	21.000000	10000111111010001000
69	6	0.000000	01001101000001101010
69	7	0.000000	01010111101111101111
70	0	21.000000	10100101111110100010
70	1	21.000000	11001101101001010010
70	2	0.000000	00010101011011101110
70	3	21.000000	11100100111110100000
70	4	0.000000	00001110110101001110
70	5	0.000000	00000101110101111111
70	6	21.000000	11101101101010100010
70	7	0.000000	01000101111001001110
71	0	21.000000	10100101111110100010
71	1	21.000000	10100000011001100001
71	2	21.000000	11101101000010110011
71	3	0.000000	01100111010011101010
71	4	21.000000	11101100100000101011
71	5	0.000000	01101100001110100010
71	6	21.000000	11101001110100111010
71	7	21.000000	11101010001110000000
72	0	21.000000	10100101111110100010
72	1	0.000000	00100101010110100000
72	2	0.000000	01001000100010101001
72	3	21.000000	10101100101010101001
72	4	21.000000	11001100000000111011
72	5	21.000000	11111100110100001011
72	6	21.000000	11101101100000100000
72	7	21.000000	11111000101100101010
73	0	21.000000	10100101111110100010
73	1	21.000000	10100111111110101011
73	2	0.000000	01101101100011111001
73	3	21.000000	10100000111000100000
73	4	0.000000	00111101010101001101
73	5	21.000000	10100001011010100010
73	6	21.000000	11100100001010100000
73	7	0.000000	01001000000000001110
74	0	21.000000	10100101111110100010
74	1	21.000000	10100011101111100110
74	2	21.000000	10100100101010101000
74	3	21.000000	11100111101010101001
74	4	0.000000	01101010011000000000
74	5	21.000000	11010111111111001000
74	6	0.000000	00100001001100100000
74	7	21.000000	10110100111000110010
75	0	21.000000	10100101111110100010
75	1	21.000000	10100101100101101010
75	2	21.000000	11011001100011110010
75	3	0.000000	00100101101011100010
75	4	21.000000	11110111111110000110
75	5	21.000000	11100101111111010011
75	6	21.000000	11110101011010101000
75	7	21.000000	10010111010011100001
76	0	21.000000	10100101111110100010
76	1	0.000000	01000101011110110010
76	2	0.000000	00001111001001000000
76	3	21.000000	11011001101000010011
76	4	21.000000	11110110011010011010
76	5	21.000000	11011001100010111011
76	6	21.000000	10110111111110000001
76	7	0.000000	00011110110110100001
77	0	21.000000	10100101111110100010
77	1	21.000000	10100011111110100100
77	2	21.000000	10000011111000000110
77	3	21.000000	10010111011110100111
77	4	21.000000	11111101110000101001
77	5	21.000000	11001001101000111000
77	6	0.000000	00011011101100011111
77	7	21.000000	11011001111010000011
78	0	21.000000	10100101111110100010
78	1	21.000000	10100100111110101111
78	2	0.000000	00010100111110111101
78	3	21.000000	10011101011110100111
78	4	21.000000	11110011101010111011
78	5	21.000000	11011100111001000100
78	6	21.000000	11111111010100100001
78	7	0.000000	01000001110011011110
79	0	21.000000	10100101111110100010
79	1	21.000000	10100100001110101100
79	2	21.000000	10011111011110101110
79	3	21.000000	10010001101100110101
79	4	21.000000	10101101111011011111
79	5	21.000000	10011001001000100001
79	6	0.000000	01110101101100110010
79	7	21.000000	10100101011110001101
80	0	21.000000	10100101111110100010
80	1	21.000000	10101100111101000010
80	2	21.000000	11110011001100110001
80	3	21.000000	10000001000000110100
80	4	21.000000	11101101101111010001
80	5	21.000000	10101100010011001001
80	6	21.000000	11000000001101100000
80	7	0.000000	00101100110001001100
81	0	21.000000	10100101111110100010
81	1	0.000000	00100101100110101110
81	2	21.000000	10001001100100110100
81	3	21.000000	10010001101110100010
81	4	21.000000	10101000010000010001
81	5	21.000000	10010110001010110001
81	6	21.000000	11101011100011110110
81	7	0.000000	00000100111101000000
82	0	21.000000	10100101111110100010
82	1	21.000000	10110111010111101010
82	2	21.000000	10101001100110001100
82	3	21.000000	10101111100110100000
82	4	21.000000	10010111101101110100
82	5	21.000000	11010011111010110000
82	6	21.000000	10001001101001100010
82	7	0.000000	00010101101100110100
83	0	21.000000	10100101111110100010
83	1	21.000000	11100111111110100010
83	2	0.000000	00011111011111011110
83	3	21.000000	11010010010110101000
83	4	21.000000	11000111101110100100
83	5	21.000000	10011000111000011000
83	6	21.000000	11000101101110010101
83	7	21.000000	11001010111111001101
84	0	21.000000	10100101111110100010
84	1	21.000000	10100111111110001110
84	2	21.000000	11111001111110010001
84	3	21.000000	10000111100101001010
84	4	21.000000	11100001101100011101
84	5	21.000000	10101100000110001110
84	6	0.000000	01101011101100100111
84	7	21.000000	11000010010011000010
85	0	21.000000	10100101111110100010
85	1	21.000000	10100001111110111011
85	2	21.000000	10100101010111011111
85	3	21.000000	10101011101111000101
85	4	21.000000	11101000000001100000
85	5	0.000000	00111011010010100110
85	6	21.000000	10110101011110101111
85	7	21.000000	11101000011110101011
86	0	21.000000	10100101111110100010
86	1	21.000000	10101010101110110010
86	2	21.000000	10101011100111010110
86	3	0.000000	00110000101111111011
86	4	21.000000	11100000000101100000
86	5	21.000000	11110101001010101101
86	6	0.000000	00010000011111010111
86	7	0.000000	01111011111010100001
87	0	21.000000	10100101111110100010
87	1	21.000000	10110001010110100111
87	2	0.000000	00011101010100000001
87	3	21.000000	10001110110110100100
87	4	0.000000	01111000101010110011
87	5	21.000000	10101111101110100000
87	6	21.000000	11000011000001000001
87	7	0.000000	01100000001101100001
88	0	21.000000	10100101111110100010
88	1	21.000000	11000100010000000000
88	2	21.000000	10010001100010100110
88	3	21.000000	11101101010000000001
88	4	21.000000	10001110101011101011
88	5	21.000000	11010001101101000010
88	6	21.000000	11011100110110101000
88	7	0.000000	00110101011110010100
89	0	21.000000	10100101111110100010
89	1	0.000000	00101010110100001000
89	2	21.000000	10000110100010101001
89	3	21.000000	11001001110111110001
89	4	21.000000	10101110101011100011
89	5	21.000000	11011111010100100011
89	6	0.000000	01110000100010100000
89	7	0.000000	01010101100101110010
90	0	21.000000	10100101111110100010
90	1	0.000000	01111001001110111011
90	2	21.000000	11111111010101111101
90	3	21.000000	11000001110110111111
90	4	21.000000	10100110111100010000
90	5	21.000000	11010110101111100011
90	6	21.000000	10100101111110010100
90	7	0.000000	00000111010100000011
91	0	21.000000	10100101111110100010
91	1	21.000000	10000101011010100010
91	2	21.000000	10100101110100111010
91	3	0.000000	01110111101100100101
91	4	21.000000	11011110000001001111
91	5	21.000000	10100101011100010010
91	6	21.000000	11101110101011001110
91	7	0.000000	01100000111110110100
92	0	21.000000	10100101111110100010
92	1	21.000000	11100000111101100111
92	2	0.000000	01111110111101111100
92	3	21.000000	11001110101110001110
92	4	21.000000	10000101100100100010
92	5	21.000000	10100111111110111010
92	6	21.000000	10110000111110010011
92	7	21.000000	11101101011110100010
93	0	21.000000	10100101111110100010
93	1	21.000000	10100111111110101000
93	2	0.000000	00001110010111010010
93	3	0.000000	01100110000101110001
93	4	21.000000	10000010111110100000
93	5	21.000000	10100101111001010010
93	6	21.000000	10111110001100101011
93	7	0.000000	01101010000110001110
94	0	21.000000	10100101111110100010
94	1	0.000000	00101101110000110000
94	2	21.000000	10101011110110011010
94	3	21.000000	10100000111011110000
94	4	21.000000	10101110000100000011
94	5	0.000000	00110101111110001001
94	6	21.000000	11110001100001000110
94	7	21.000000	10111110101100010011
95	0	21.000000	10100101111110100010
95	1	21.000000	10111101110110100010
95	2	0.000000	00100111111111110000
95	3	0.000000	00001000001000000010
95	4	0.000000	00001011110100010101
95	5	21.000000	10111100111111010010
95	6	21.000000	10111111111010001010
95	7	21.000000	10011110001100010101
96	0	21.000000	10100101111110100010
96	1	0.000000	01100001111110000010
96	2	21.000000	10100111100111010111
96	3	21.000000	10111100111001111010
96	4	0.000000	00100011111110100110
96	5	0.000000	00001010001101111100
96	6	21.000000	10111101011001011010
96	7	21.000000	11110000111011101000
97	0	21.000000	10100101111110100010
97	1	0.000000	00000110110101111100
97	2	21.000000	10111101111001010000
97	3	21.000000	11111111100101010000
97	4	0.000000	00111101111000000000
97	5	21.000000	10101111110011001100
97	6	0.000000	01111110110111101110
97	7	21.000000	11111111011110111001
98	0	21.000000	10100101111110100010
98	1	21.000000	10000111001011000010
98	2	0.000000	00011001101101100011
98	3	21.000000	11011110001011111101
98	4	21.000000	10100101101111110011
98	5	21.000000	11001100101110100010
98	6	21.000000	11101111100101001010
98	7	0.000000	00001111010011001111
99	0	21.000000	10100101111110100010
99	1	21.000000	10000101111100001110
99	2	21.000000	10000111011100111111
99	3	21.000000	10110100111101111010
99	4	21.000000	10011100101110010011
99	5	21.000000	10000101001101001011
99	6	21.000000	11011100000001010001
99	7	21.000000	11010111001011101011

2024/ 5/30, 19: 9:48 
Generation	Indiv No.	Fitness	Genotype	

2024/ 5/30, 19:11:43 
Generation	Indiv No.	Fitness	Genotype	
0	0	0.000000	01101100000101010111
0	1	0.000000	01100001000000101100
0	2	0.000000	01101010110111100011
0	3	21.000000	11100111011011111111
0	4	21.000000	11000110011111100100
0	5	21.000000	10011000111000111110
0	6	21.000000	11111010100110000001
0	7	0.000000	01100010001001001001
1	0	21.000000	11100111011011111111
1	1	21.000000	11100111001011111010
1	2	21.000000	11010110011001100110
1	3	0.000000	01110111001110110101
1	4	21.000000	10001000101110001011
1	5	21.000000	10111110100110011011
1	6	21.000000	11100110000011111101
1	7	0.000000	00111010100011000001
2	0	21.000000	11100111011011111111
2	1	0.000000	01000011111101111101
